spa_id,item_title,container,goldsmiths,date,date_qualifier,sender_name,sender_organization,sender_address,sender_city,sender_country,sender_full_address,recipient_name,recipient_organization,recipient_address,recipient_city,recipient_country,recipient_full_address,original,document_type,format,language,notes,FID,x,y
4187,"Marcel de Valmalète to Sergey Sergeevich Prokofiev, 04 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 10",04 August 1926,exact,Marcel de Valmalète,not_stated,45-47 Rue La Boétie,Paris,,"45-47 Rue La Boétie, Paris",Sergey Sergeevich Prokofiev,not_stated,22 Rue Rochechouart,Paris,,"22 Rue Rochechouart, Paris",original,letter,typed,French,,320,2.34481656033387,48.8777647054255
4188,"Arnold Meckel to Sergey Sergeevich Prokofiev, 05 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 11",05 August 1926,exact,Arnold Meckel,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,telegram,handwritten,French,,321,2.75191999996562,48.4237400000213
4189,"Pierre Blois to Sergey Sergeevich Prokofiev, 06 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 12",06 August 1926,exact,Pierre Blois,not_stated,22 Rue Rochechouart,Paris,,"22 Rue Rochechouart, Paris",Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,letter,typed,French,Originator: possibly 'Pierre ?',322,2.75191999996562,48.4237400000213
4198,"Fitzhugh Haensel to Sergey Sergeevich Prokofiev, 11 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 33",11 August 1926,exact,Fitzhugh Haensel,not_stated,33 West 42nd Street,New York,,"33 West 42nd Street, New York",Sergey Sergeevich Prokofiev,not_stated,c/o Guaranty Trust,Paris,France,"c/o Guaranty Trust, Paris",original,letter,typed,English,,323,2.34144000000003,48.8572100000001
4199,"Vladimir Alexandrovich Dukelsky to Sergey Sergeevich Prokofiev, 12 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 34",12 August 1926,exact,Vladimir Alexandrovich Dukelsky,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,telegram,handwritten,French,,324,2.75191999996562,48.4237400000213
4203,"Marcel de Valmalète to Sergey Sergeevich Prokofiev, 13 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 43",13 August 1926,exact,Marcel de Valmalète,not_stated,45-47 Rue La Boétie,Paris,,"45-47 Rue La Boétie, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,postcard,typed,French,,325,2.75191999996562,48.4237400000213
4204,"T. Durand to Sergey Sergeevich Prokofiev, 13 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 45",13 August 1926,exact,T. Durand,not_stated,Rue du 11 - Novembre,Samois-sur-Seine,,"Rue du 11 - Novembre, Samois-sur-Seine",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,handwritten,French,,326,2.75191999996562,48.4237400000213
4210,"Boris Vladimirovich Asafiev to Sergey Sergeevich Prokofiev, [17 August 1926]","Box: 2; Folder: 1926, August","Binder XII, page 47",17 August 1926,implied,Boris Vladimirovich Asafiev,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,letter,handwritten,Russian,Postmark 'Astrakhan' (?),327,2.75191999996562,48.4237400000213
4214,"Vladimir Alexandrovich Dukelsky to Sergey Sergeevich Prokofiev, 18 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 71",18 August 1926,exact,Vladimir Alexandrovich Dukelsky,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,postcard,handwritten,Russian,Originator: 'Dima' [Vladimir Dukelsky ?].,328,2.75191999996562,48.4237400000213
4219,"Félix Delgrange to Sergey Sergeevich Prokofiev, 19 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 69",19 August 1926,exact,Félix Delgrange,not_stated,18 Rue La Boétie,Paris,,"18 Rue La Boétie, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,typed,French,,329,2.75191999996562,48.4237400000213
4221,"Marcel de Valmalète to Sergey Sergeevich Prokofiev, 21 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 73",21 August 1926,exact,Marcel de Valmalète,not_stated,45-47 Rue La Boétie,Paris,,"45-47 Rue La Boétie, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,typed,French,,330,2.75191999996562,48.4237400000213
4233,"Clerical assistant to Sergey Sergeevich Prokofiev, 23 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 89",23 August 1926,exact,Clerical assistant,Persimfans,not_stated,Moscow,,Moscow,Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,original,telegram,handwritten,Russian,,331,2.34143999979337,48.8572100000963
4234,"Clerical assistant to Sergey Sergeevich Prokofiev, 23 August 1926",not_stated,"Binder XII, page 90",23 August 1926,exact,Clerical assistant,not_stated,not_stated,Moscow,,Moscow,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,photocopy,telegram,handwritten,Russian,,332,2.75191999996562,48.4237400000213
4237,"Marcel de Valmalète to Sergey Sergeevich Prokofiev, 25 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 97",25 August 1926,exact,Marcel de Valmalète,not_stated,45-47 Rue La Boétie,Paris,,"45-47 Rue La Boétie, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,typed,French,,333,2.75191999996562,48.4237400000213
4249,"T. Durand to Sergey Sergeevich Prokofiev, 28 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 120",28 August 1926,exact,T. Durand,not_stated,Rue du 11 - Novembre,Samois-sur-Seine,,"Rue du 11 - Novembre, Samois-sur-Seine",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,handwritten,French,,334,2.75191999996562,48.4237400000213
4250,"Gavriil Grigorievich Paichadze to Sergey Sergeevich Prokofiev, 28 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 121",28 August 1926,exact,Gavriil Grigorievich Paichadze,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,postcard,handwritten,Russian,,335,2.75191999996562,48.4237400000213
4251,"Mme Langlois to Sergey Sergeevich Prokofiev, 28 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 129",28 August 1926,exact,Mme Langlois,not_stated,Rue du Phare,Quiberon,,"Rue du Phare, Quiberon",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,handwritten,French,,336,2.75191999996562,48.4237400000213
4255,"Herman Schaad to Sergey Sergeevich Prokofiev, 30 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 126",30 August 1926,exact,Herman Schaad,not_stated,29 West 42nd Street,New York,,"29 West 42nd Street, New York",Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,letter,typed,English,,337,2.75191999996562,48.4237400000213
4261,"Boris Nikolaevich Bashkirov to Sergey Sergeevich Prokofiev, [30 August 1926]","Box: 2; Folder: 1926, August","Binder XII, page 131",30 August 1926,implied,Boris Nikolaevich Bashkirov,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,postcard,handwritten,Russian,Poem.,338,2.75191999996562,48.4237400000213
4264,"Mme Langlois to Sergey Sergeevich Prokofiev, 02 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 139",02 September 1926,exact,Mme Langlois,not_stated,Rue du Phare,Quiberon,,"Rue du Phare, Quiberon",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,handwritten,French,See XII / 129.,339,2.75191999996562,48.4237400000213
4265,"Pierre Petrovich Souvchinsky to Sergey Sergeevich Prokofiev, 02 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 141",02 September 1926,exact,Pierre Petrovich Souvchinsky,not_stated,not_stated,Clamart,,Clamart,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,letter,handwritten,Russian,,340,2.75191999996562,48.4237400000213
4266,"Arnold Meckel to Sergey Sergeevich Prokofiev, 03 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 143",03 September 1926,exact,Arnold Meckel,not_stated,not_stated,Évian-les-Bains,,Évian-les-Bains,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,typed,French,"On letterhead: 'After 08.09.1926 at 18 Rue La Boëtie, Paris.'",341,2.75191999996562,48.4237400000213
4269,"Boris Nikolaevich Bashkirov to Sergey Sergeevich Prokofiev, 04 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 150",04 September 1926,exact,Boris Nikolaevich Bashkirov,not_stated,not_stated,Paris,,Paris,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,postcard,handwritten,Russian,,342,2.75191999996562,48.4237400000213
4279,"Marcel de Valmalète to Sergey Sergeevich Prokofiev, 06 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 162",06 September 1926,exact,Marcel de Valmalète,not_stated,45-47 Rue La Boétie,Paris,,"45-47 Rue La Boétie, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,postcard,typed,French,,343,2.75191999996562,48.4237400000213
4284,"Mme Langlois to Sergey Sergeevich Prokofiev, 10 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 172",10 September 1926,exact,Mme Langlois,not_stated,Rue du Phare,Quiberon,,"Rue du Phare, Quiberon",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,handwritten,French,,344,2.75191999996562,48.4237400000213
4292,"Fyodor Weber to Sergey Sergeevich Prokofiev, 13 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 184",13 September 1926,exact,Fyodor Weber,not_stated,Dessauerstrasse 17,Berlin,,"Dessauerstrasse 17, Berlin",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,postcard,handwritten,Russian,,345,2.75191999996562,48.4237400000213
4295,"Fyodor Weber to Sergey Sergeevich Prokofiev, 14 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 189",14 September 1926,exact,Fyodor Weber,not_stated,not_stated,Berlin,,Berlin,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,telegram,handwritten,German,,346,2.75191999996562,48.4237400000213
4298,"Mme Langlois to Sergey Sergeevich Prokofiev, 15 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 191",15 September 1926,exact,Mme Langlois,not_stated,Rue du Phare,Quiberon,,"Rue du Phare, Quiberon",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,handwritten,French,,347,2.75191999996562,48.4237400000213
4304,"Fyodor Weber to Sergey Sergeevich Prokofiev, 17 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 199",17 September 1926,exact,Fyodor Weber,not_stated,Dessauerstrasse 17,Berlin,,"Dessauerstrasse 17, Berlin",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,typed,German,,348,2.75191999996562,48.4237400000213
4309,"Fyodor Weber to Sergey Sergeevich Prokofiev, 18 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 242",18 September 1926,exact,Fyodor Weber,not_stated,Dessauerstrasse 17,Berlin,,"Dessauerstrasse 17, Berlin",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,postcard,handwritten,Russian,,349,2.75191999996562,48.4237400000213
4315,"Otto Mertens to Sergey Sergeevich Prokofiev, 22 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 214",22 September 1926,exact,Otto Mertens,not_stated,Dorotheenstrasse 77 - 78,Berlin,,"Dorotheenstrasse 77 - 78, Berlin",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,typed,German,,350,2.75191999996562,48.4237400000213
4318,"Herman Schaad to Sergey Sergeevich Prokofiev, 22 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 216",22 September 1926,exact,Herman Schaad,not_stated,29 West 42nd Street,New York,,"29 West 42nd Street, New York",Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,letter,typed,English,,351,2.75191999996562,48.4237400000213
4324,"Otto Mertens to Sergey Sergeevich Prokofiev, 23 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 223",23 September 1926,exact,Otto Mertens,not_stated,not_stated,Berlin,,Berlin,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,telegram,handwritten,German,,352,2.75191999996562,48.4237400000213
4325,"Otto Mertens to Sergey Sergeevich Prokofiev, 24 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 224",24 September 1926,exact,Otto Mertens,not_stated,not_stated,Berlin,,Berlin,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,typed,French,,353,2.75191999996562,48.4237400000213
4326,"T. Durand to Sergey Sergeevich Prokofiev, 24 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 225",24 September 1926,exact,T. Durand,not_stated,Rue du 11 - Novembre,Samois-sur-Seine,,"Rue du 11 - Novembre, Samois-sur-Seine",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,handwritten,French,,354,2.75191999996562,48.4237400000213
4328,"Fyodor Weber to Sergey Sergeevich Prokofiev, 24 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 227",24 September 1926,exact,Fyodor Weber,not_stated,Dessauerstrasse 17,Berlin,,"Dessauerstrasse 17, Berlin",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,postcard,handwritten,Russian,,355,2.75191999996562,48.4237400000213
3374,"Ernst J. Meyer to Sergey Sergeevich Prokofiev, 29 June 1925","Box: 1; Folder: 1925, June","Binder VIII, page 161",29 June 1925,exact,Ernst J. Meyer,not_stated,Friedrichstrasse 173,Berlin,,"Friedrichstrasse 173, Berlin",Sergey Sergeevich Prokofiev,not_stated,32 Rue Cassette,Paris,,"32 Rue Cassette, Paris",original,letter,typed,German,,356,2.33095755694633,48.8484417312748
4331,"not_stated to Sergey Sergeevich Prokofiev, [25 September 1926]","Box: 2; Folder: 1926, September","Binder XII, page 232",25 September 1926,implied,not_stated,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",original,postcard,handwritten,Russian,"Postcard sent from Italy, with reference to Palace Hotel, Florence in text in Russian with added best wishes from Rieti in French.",357,2.32158522966957,48.8709984971222
4332,"Arnold Solomonovich Tsukker to Sergey Sergeevich Prokofiev, 24 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 234",24 September 1926,exact,Arnold Solomonovich Tsukker,not_stated,not_stated,Moscow,,Moscow,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,telegram,handwritten,French,Originator: 'Tsukker'.,358,2.75191999996562,48.4237400000213
4340,"Clerical assistant to Sergey Sergeevich Prokofiev, 27 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 245",27 September 1926,exact,Clerical assistant,Konzert-Direktion Hermann Wolff u. Jules Sachs,Linkstrasse 42,Berlin,,"Linkstrasse 42, Berlin",Sergey Sergeevich Prokofiev,not_stated,6 Rue Blaise Desgoffe,Paris,,"6 Rue Blaise Desgoffe, Paris",original,letter,typed,German,,359,2.32439940621461,48.8458259999422
4341,"Boris Vladimirovich Asafiev to Sergey Sergeevich Prokofiev, 27 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 285",27 September 1926,exact,Boris Vladimirovich Asafiev,not_stated,not_stated,Detskoe Selo,,Detskoe Selo,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,postcard,handwritten,Russian,,360,2.75191999996562,48.4237400000213
4342,"Boris Nikolaevich Bashkirov to Sergey Sergeevich Prokofiev, 27 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 249",27 September 1926,exact,Boris Nikolaevich Bashkirov,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,postcard,handwritten,Russian,,361,2.75191999996562,48.4237400000213
4343,"Boris Nikolaevich Bashkirov to Sergey Sergeevich Prokofiev, 28 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 253",28 September 1926,exact,Boris Nikolaevich Bashkirov,not_stated,not_stated,not_stated,,not_stated,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,,"Villa Langlois, Samoreau",original,letter,handwritten,Russian,Text mainly poem by Boris Bashkirov entitled 'Skriabin'.,362,2.75191999996562,48.4237400000213
4345,"S. Dietrich to Sergey Sergeevich Prokofiev, 28 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 248",28 September 1926,exact,S. Dietrich,Eclectic-Office,33 Rue Pigalle,Paris,,"33 Rue Pigalle, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,letter,typed,French,Organisation: 'Eclectic-Office'.,363,2.75191999996562,48.4237400000213
4346,"Ekaterina Grigorevna Raevskaya to Sergey Sergeevich Prokofiev, 28 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 251",28 September 1926,exact,Ekaterina Grigorevna Raevskaya,not_stated,not_stated,Penza,,Penza,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",original,letter,handwritten,Russian,,364,2.32158522966957,48.8709984971222
4349,"Fyodor Weber to Sergey Sergeevich Prokofiev, 30 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 259",30 September 1926,exact,Fyodor Weber,not_stated,not_stated,Berlin,,Berlin,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,telegram,handwritten,German,,365,2.75191999996562,48.4237400000213
4353,"Fyodor Weber to Sergey Sergeevich Prokofiev, 01 October 1926","Box: 2; Folder: 1926, October","Binder XIII, page 6",01 October 1926,exact,Fyodor Weber,not_stated,not_stated,Berlin,,Berlin,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,telegram,handwritten,German,,366,2.75191999996562,48.4237400000213
4355,"Oskar von Riesemann to Sergey Sergeevich Prokofiev, 02 October 1926","Box: 2; Folder: 1926, October","Binder XIII, page 7",02 October 1926,exact,Oskar von Riesemann,not_stated,not_stated,Tallinn,,Tallinn,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",original,postcard,handwritten,Russian,,367,2.32158522966957,48.8709984971222
4364,"Tania Raevskaya to Sergey Sergeevich Prokofiev, [06 October 1926]","Box: 2; Folder: 1926, October","Binder XIII, page 37",06 October 1926,implied,Tania Raevskaya,not_stated,not_stated,Berlin,,Berlin,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,,Samoreau,original,postcard,handwritten,Russian,,368,2.75191999996562,48.4237400000213
